,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
2007,Casa,,Falda del Carmen,Falda del Carmen,Falda del Carmen Km 8 8,,,,,5,,8.0,4.0,0.0,,3000,400,320000.0
2008,Casa,,Villa Allende,Chacras de la Villa,Chacras de la Villa,,,,,10,,3.0,4.0,2.0,,1000,360,380000.0
2009,Casa,,Córdoba,Córdoba,La Delicias 0,,,,,,,,,,,,,550000.0
2010,Casa,,Villa Allende,Villa Allende,Tabaquillo  1100,,,,,10,,3.0,,2.0,,1582,246,350000.0
2011,Casa,,Santa María,Santa María,Potrero DE Garay - Dique LOS Molinos,,,,,A estrenar,,,,2.0,,860,100,100000.0
2012,Casa,,Córdoba,Córdoba,Country El Jockey,,,,,17,,3.0,4.0,,,1250,426,750000.0
2013,Casa,,Córdoba,Maipú,Toledo  2400,,,,,60,,3.0,2.0,,,345,226,145000.0
2014,Casa,,Córdoba,Los Boulevares,Los Boulevares Los Genoveces 0,,,,,,,,,,,,,160000.0
2015,Casa,,Córdoba,Córdoba,Casa Housing Zona Norte  100,,,,,A estrenar,,3.0,3.0,,,150,150,140000.0
2016,Casa,,Villa Carlos Paz,Villa Carlos Paz,Comechingones  142,,,,,,,4.0,2.0,2.0,,900,250,250000.0
2017,Casa,,Córdoba,Altos del Chateau,Altos del Chateau,,,,,5,,4.0,4.0,3.0,,1500,580,750000.0
2018,Casa,,Valle Hermoso,Valle Hermoso,WAGNER 10,,,,,120,,7.0,6.0,,,8918,556,220000.0
2019,Casa,,Córdoba,Córdoba,ALBERTO BERNIS 2700,,,,,51,,2.0,,,,230,172,105000.0
2020,Casa,,Villa Giardino,Villa Giardino,Chacras de la Josefina,,,,,A estrenar,,3.0,4.0,,,2600,240,180000.0
2021,Casa,,Punilla,Punilla,Bercovich Rodriguez,,,,,A estrenar,,3.0,2.0,0.0,,1000,220,199970.0
2022,Casa,,Córdoba,Alta Córdoba,Justo José de Urquiza 2385,,,,,30,,3.0,2.0,,,200,140,150000.0
2023,Casa,,Córdoba,General Paz,:::INCREÍBLE OPORTUNIDAD CASA EN BARRIO GENERAL PAZ::: :::VENDO C,,,,,,,3.0,2.0,,,180,168,243000.0
2024,Casa,,Villa Carlos Paz,Villa Carlos Paz, ,,,,,9,,2.0,,2.0,,1000,122,0.0
2025,Casa,,Córdoba,Alto Verde,LOS POZOS 3000,,,,,39,,3.0,2.0,,,480,155,185000.0
2026,Casa,,Mendiolaza,Mendiolaza,La Serena,,,,,2,,2.0,,2.0,,1250,200,290000.0
2027,Casa,,Córdoba,Güemes,Guemes Francisco Narciso de Laprida 568,,,,,,,,,,,,,170000.0
2028,Casa,,Córdoba,Sarmiento,Barrio Sarmiento,,,,,10,,3.0,2.0,,,498,160,130000.0
2029,Casa,,Córdoba,Altos de Villa Cabrera,Padre Luis Galeano 1800,,,,,,,,,,,,,165000.0
2030,Casa,,Córdoba,Córdoba,Resid. Velez Sarsfield NOVILLO MARTINEZ 810,,,,,,,,,,,,,150000.0
2031,Casa,,Córdoba,Cerro de las Rosas,Cel Beverina 1900,,,,,60,,3.0,2.0,2.0,,300,145,209000.0
2032,Casa,,Villa Allende,Villa Allende,Villa Allende - Industrial - Los Algarrobos Housing,,,,,3,,3.0,,,,237,93,100000.0
2033,Casa,,Córdoba,Villa Argentina,Junin  4000,,,,,20,,3.0,3.0,5.0,,500,300,260000.0
2034,Casa,,Córdoba,Valle Escondido ,AMPERÈ 6025,,,,,30,,4.0,4.0,0.0,,980,460,370000.0
2035,Casa,,Villa Allende,Villa Allende Golf,Casa en Venta 3 Dormitorios en Villa Allende Golf. Apto Crédito,,,,,12,,3.0,2.0,,,1500,340,315000.0
2036,Casa,,La Calera,La Calera,La Cuesta 0,,,,,,,,,,,,,230000.0
2037,Casa,,Córdoba,ATE,Doering 2,,,,,10,,4.0,3.0,,,378,265,230000.0
2038,Casa,,La Calera,Calle 4 al 1100,Córdoba La Calera  2 dormitorios,,,,,1,,2.0,2.0,,,140,80,65000.0
2039,Casa,,Córdoba,Cerro Chico,virrey oleguer 2800,,,,,1,,4.0,2.0,,,300,280,0.0
2040,Casa,,Córdoba,URCA,Luis Lagos Garcia,,,,,1,,4.0,2.0,,,300,205,0.0
2041,Casa,,Córdoba,Córdoba,Maldonado Allende  1768,,,,,23,,4.0,3.0,,,578,416,270000.0
2042,Casa,,Punilla,Punilla,Valle Punilla,,,,,A estrenar,,2.0,,0.0,,70000,450,220000.0
2043,Casa,,Cabalango,Cabalango,los sauces,,,,,8,,2.0,2.0,2.0,,919,120,80000.0
2044,Casa,,Punilla,Punilla,Albahaca,,,,,A estrenar,,2.0,,0.0,,550,149,125000.0
2045,Casa,,Córdoba,Alta Córdoba,Sarachaga 900,,,,,A estrenar,,6.0,,,,198,198,125000.0
2046,Casa,,Villa Allende,Terrazas de Villa Allende,lorca ,,,,,5,,3.0,3.0,2.0,,500,200,235000.0
2047,Casa,,Capilla del Monte,Capilla del Monte,,,,,,4,,,,,,1500,,41237.0
2048,Casa,,Córdoba,San Pablo,Pehuajo Esq. Morón,,,,,A estrenar,,3.0,,,,94,,110000.0
2049,Casa,,Córdoba,Argüello,Viracocha 7300,,,,,A estrenar,,3.0,,0.0,,1400,350,250000.0
2050,Casa,,Mendiolaza,Valle del Sol,El Jilguero 300,,,,,10,,2.0,2.0,,,1047,145,165000.0
2051,Casa,,Mendiolaza,Mendiolaza,Cuatro Hojas - Calle Calazans - Mendiolaza 100,,,,,,,,,,,,,320000.0
2052,Casa,,La Calera,La Cuesta,La Cuesta Country Casa a Estrenar 3 Dormitorios 3 Baños Pileta Financio Recibo Menor,,,,,A estrenar,,3.0,3.0,2.0,,644,151,320000.0
2053,Casa,,Mendiolaza,Estancia Q2,Estancia Q2,,,,,5,,4.0,4.0,3.0,,1000,550,500000.0
2054,Casa,,Villa Allende,Villa Allende Golf,Villa Allende Golf Malvinas Argentina 1383,,,,,,,,,,,,,175000.0
2055,Casa,,Córdoba,Pasaje Los Lirios al 1500,Córdoba  Más de 3 dormitorios,,,,,1,,3.0,3.0,,,220,230,205000.0
2056,Casa,,Córdoba,La Catalina,Bodereau 8700,,,,,4,,,2.0,,,222,130,160000.0
2057,Casa,,Córdoba,Jardín,Tanti 1400,,,,,40,,2.0,2.0,2.0,,250,120,160000.0
2058,Casa,,Villa Carlos Paz,Villa Carlos Paz,Florida 87,,,,,,,,,,,,,300000.0
2059,Casa,,Córdoba,Tablada Park,bernaldo de quiroz 2600,,,,,29,,3.0,2.0,2.0,,332,203,190000.0
2060,Casa,,Córdoba,Córdoba,Manco Capac 3400,,,,,A estrenar,,2.0,,,,300,175,250000.0
2061,Casa,,Córdoba,Parque Vélez Sársfield,MIRIZZI 600,,,,,,,4.0,,2.0,,241,241,185000.0
2062,Casa,,Villa General Belgrano,Villa General Belgrano,Johann Strauss 107,,,,,20,,2.0,2.0,0.0,,90,100,120000.0
2063,Casa,,Córdoba,Providencia,Santa Fe 1120,,,,,98,,,,,,263,199,47000.0
2064,Casa,,Córdoba,URCA,Menéndez Pídal 3400,,,,,33,,4.0,6.0,0.0,,815,418,440000.0
2065,Casa,,Villa Allende,San Isidro,Villa Allende - San Isidro - Mza. 29,,,,,A estrenar,,3.0,0.0,0.0,,900,190,0.0
2066,Casa,,Villa Allende,Villa Allende,Villa Allende - Lomas Este - Calle El Dorado,,,,,16,,4.0,4.0,5.0,,2200,620,550000.0
2067,Casa,,Córdoba,Jardín,Tejas del Sur 2 2,,,,,2,,2.0,,0.0,,360,140,228000.0
2068,Casa,,Córdoba,Córdoba,El Bosque Country Córdoba,,,,,7,,3.0,3.0,0.0,,1500,300,490000.0
2069,Casa,,Córdoba,Villa Belgrano,Villa Belgrano Juan Borelli 6300,,,,,,,,,,,,,500000.0
2070,Casa,,Córdoba,Córdoba,Bolivar - Guemes -  Córdoba,,,,,50,,3.0,2.0,2.0,,400,240,395000.0
2071,Casa,,Córdoba,Parque Vélez Sársfield,Arturo M Bas 2300,,,,,39,,3.0,4.0,2.0,,430,235,250000.0
2072,Casa,,Córdoba,uplex de 3 Dorm Escrit,Greenville 2,,,,,En construcción,,4.0,2.0,,,180,150,230000.0
2073,Casa,,Córdoba,Nueva Córdoba,Pje. Valtodano 1300,,,,,A estrenar,,4.0,4.0,0.0,,275,250,400000.0
2074,Casa,,Córdoba,Villa Rivera Indarte,Los Paraisos 7300,,,,,35,,3.0,,,,412,145,125000.0
2075,Casa,,Santa María,Santa María,Casa a Metros de Ruta 5,,,,,A estrenar,,3.0,2.0,2.0,,950,120,160000.0
2076,Casa,,Córdoba,Córdoba,Igarzabal 800,,,,,53,,4.0,2.0,2.0,,450,350,210000.0
2077,Casa,,Salsipuedes,Salsipuedes,MARIANO MORENO 100 - SALSIPUEDES,,,,,27,,3.0,,,,697,112,55000.0
2078,Casa,,Córdoba,Córdoba,Felix Garzón 2000,,,,,A estrenar,,5.0,5.0,,,709,416,550000.0
2079,Casa,,Villa Allende,Lomas Sur,San Luis 1700,,,,,,,2.0,2.0,,,84,84,87500.0
2080,Casa,,Córdoba,Valle Escondido ,Las Cigarras Lote 10,,,,,,,,,,,,,380000.0
2081,Casa,,Córdoba,Parque San Vicente,Ramón Gil Barros 1300,,,,,,,4.0,4.0,,,400,340,239900.0
2082,Casa,,Córdoba,San Salvador,Jose Lanza 3800,,,,,25,,4.0,3.0,,,170,170,120000.0
2083,Casa,,Córdoba,Alto Alberdi,Luis de Azpeitia 2934,,,,,20,,5.0,3.0,2.0,,220,220,160000.0
2084,Casa,,San Antonio de Arredondo,illa Carlos Paz,Oficina Comercial //  Bv. Sarmiento 280,,,,,21,,3.0,4.0,0.0,,709,289,95000.0
2085,Casa,,Córdoba,Cerro de las Rosas,Marcos Sastre   1900,,,,,50,,5.0,4.0,4.0,,299,299,320000.0
2086,Casa,,Santa María,Santa María,LAS Cañitas,,,,,A estrenar,,3.0,3.0,2.0,,532,224,275000.0
2087,Casa,,Córdoba,Camino a San Carlos,Duplex de 3 Dormitorios en Greenville 2.,,,,,A estrenar,,3.0,2.0,,,180,175,240000.0
2088,Casa,,Mendiolaza,Mendiolaza,Mendiolaza - Centro,,,,,A estrenar,,3.0,0.0,0.0,,1503,,0.0
2089,Casa,,Córdoba,Valle Cercano,Oportunidad!rec.auto.ultimo Precio-financia-v.cerc  100,,,,,,,2.0,2.0,,,125,100,78000.0
2090,Casa,,Córdoba,Colón,Rio Ceballos,,,,,20,,4.0,,0.0,,340,244,150000.0
2091,Casa,,Córdoba,Córdoba,De los Extremeños 4900,,,,,13,,2.0,3.0,2.0,,500,275,320000.0
2092,Casa,,Cosquín,Cosquín,Macha 8843,,,,,15,,2.0,,0.0,,750,100,115000.0
2093,Casa,,Córdoba,Córdoba,,,,,,58,,3.0,,,,160,140,46391.0
2094,Casa,,Villa Carlos Paz,Villa Carlos Paz,Berni  Nº79,,,,,,,3.0,2.0,,,450,170,135000.0
2095,Casa,,Córdoba,Villa Warcalde,Villa Warcalde Cinco Lomas 0,,,,,,,,,,,,,390000.0
2096,Casa,,Córdoba,Marqués de Sobremonte,Pablo Guzman 356,,,,,,,4.0,2.0,,,360,150,95000.0
2097,Casa,,Villa Allende,Villa Allende,Mendiolaza - Estancia Q2,,,,,A estrenar,,4.0,0.0,0.0,,1600,360,0.0
2098,Casa,,Villa General Belgrano,Villa General Belgrano,Ruta Provincial 5 s/n,,,,,1,,2.0,,,,600,85,240000.0
2099,Casa,,Villa Carlos Paz,Villa Carlos Paz,CAUSANA 20,,,,,1,,3.0,3.0,2.0,,2100,270,360000.0
2100,Casa,,La Granja,La Granja,Villa ANIMI,,,,,9,,4.0,4.0,3.0,,9000,300,448500.0
2101,Casa,,Córdoba,Lomas de San Martín,Quisquiscate 100,,,,,40,,3.0,2.0,,,300,,180000.0
2102,Casa,,Córdoba,Córdoba,Country Cañuelas,,,,,A estrenar,,3.0,3.0,,,1500,500,890000.0
2103,Casa,,Mendiolaza,Q2,Estancia Q2 Casa de 3 Dorm a Estrenar muy Buena Calidad en Zona Central,,,,,A estrenar,,5.0,3.0,2.0,,1200,280,427000.0
2104,Casa,,Mendiolaza,Mendiolaza,Mendiolaza - Cuatro Hojas - Mejicana,,,,,A estrenar,,3.0,0.0,0.0,,1380,350,0.0
2105,Casa,,Córdoba,Parque Atlántica,Paso de la Patria 957,,,,,,,3.0,,,,250,105,90000.0
2106,Casa,,Córdoba,Cerro de las Rosas,Juan Beverina 1750,,,,,,,2.0,2.0,,,493,190,190000.0
2107,Casa,,San Javier,San Javier,Piedra Pintada,,,,,A estrenar,,3.0,2.0,,,309,186,63000.0
2108,Casa,,Córdoba,ileta y Galeria con Asador.,Country La Rufina 3 Dor,,,,,A estrenar,,3.0,3.0,0.0,,864,270,430000.0
2109,Casa,,Villa Allende,Terrazas de Villa Allende,Terrazas de Villa Allende,,,,,7,,3.0,3.0,0.0,,680,230,190000.0
2110,Casa,,Villa Carlos Paz,Villa Carlos Paz,BELGRADO 100,,,,,53,,2.0,2.0,,,450,128,150000.0
2111,Casa,,San Francisco,San Francisco,,,,,,3,,3.0,4.0,2.0,,1200,625,0.0
2112,Casa,,Córdoba,Villa Warcalde,Housing-villa Warcalde,,,,,A estrenar,,3.0,3.0,2.0,,900,300,340000.0
2113,Casa,,Córdoba,Miradores de Manantiales,Miradores de Manantiales - Duplex 2 Dormitorios! A Estrenar!,,,,,A estrenar,,2.0,2.0,0.0,,105,87,0.0
2114,Casa,,Córdoba,Cerro de las Rosas,Av. Tristán Malbrán 3900,,,,,A estrenar,,4.0,4.0,3.0,,1141,433,535000.0
2115,Casa,,Unquillo,Unquillo,Unquillo CORRAL DE BARRANCAS M 81 L 59,,,,,,,,,,,,,310000.0
2116,Casa,,Santa María,Santa María,Paravachasca 200,,,,,70,,4.0,4.0,0.0,,600,300,450000.0
2117,Casa,,Córdoba,El Trébol,Franz Schubert  1436,,,,,2,,2.0,2.0,,,140,110,110000.0
2118,Casa,,Villa Allende,Villa Allende Golf,Villa Allende Golf publica 0,,,,,,,,,,,,,360000.0
2119,Casa,,Villa Carlos Paz,Villa Carlos Paz,Puerto San Julian 289,,,,,10,,3.0,2.0,,,372,168,130000.0
2120,Casa,,Río Cuarto,Río Cuarto,Aerovillage,,,,,A estrenar,,2.0,2.0,,,772,118,138500.0
2121,Casa,,Villa Carlos Paz,Villa Carlos Paz,Roque Sáez Peña  600,,,,,,,4.0,2.0,,,540,250,300000.0
2122,Casa,,Córdoba,Valle Escondido ,Venta De Casa En B El Prado  100,,,,,,,3.0,4.0,,,660,310,350000.0
2123,Casa,,Malagueño,Tierralta Comarca Serrana,,,,,,14,,3.0,2.0,2.0,,20000,400,480000.0
2124,Casa,,Córdoba,Villa Rivera Indarte,Barrio Norte 1- Villa Allende,,,,,,,,,,,,,85000.0
2125,Casa,,Villa Allende,San Isidro,San Isidro,,,,,7,,3.0,3.0,2.0,,1175,300,430000.0
2126,Casa,,Córdoba,Córdoba,Chacras del Sur - Duplex L20,,,,,A estrenar,,3.0,3.0,,,168,,0.0
2127,Casa,,Córdoba,Córdoba,Bartolome de Las Casas 3700,,,,,40,,3.0,2.0,,,491,226,305000.0
2128,Casa,,Córdoba,Ayacucho,Republica de Siria 1800,,,,,30,,3.0,2.0,2.0,,230,120,85000.0
2129,Casa,,Santa María,Santa María,Costanera,,,,,A estrenar,,4.0,2.0,,,600,,166000.0
2130,Casa,,Córdoba,Córdoba,Marq. de Sobremonte FRANCISCO SUAREZ 4176,,,,,,,,,,,,,100515.0
2131,Casa,,Córdoba,Los Boulevares,Cordoba - Los Boulevares - Av. La Voz del Interior (puente Av. Japón),,,,,A estrenar,,3.0,0.0,0.0,,1580,225,0.0
2132,Casa,,Villa General Belgrano,Villa General Belgrano,Jorge Newbery,,,,,15,,,,,,974,87,0.0
2133,Casa,,Villa Carlos Paz,Villa Carlos Paz,TALA HUASSI 10,,,,,16,,3.0,2.0,2.0,,1375,200,215000.0
2134,Casa,,Córdoba,Cerro de las Rosas,Roque Ferreyra 1700,,,,,30,,3.0,2.0,3.0,,410,264,210000.0
2135,Casa,,Villa Allende,Villa Allende,Q2,,,,,1,,4.0,3.0,2.0,,1027,337,450000.0
2136,Casa,,Córdoba,Jardín,Av. Talleres 1267,,,,,42,,3.0,3.0,,,160,196,185000.0
2137,Casa,,Córdoba,Calle Clemenceau al 100,Córdoba Santa María de Los Carolinos  3 dormitorios,,,,,1,,3.0,3.0,,,400,165,11111.0
2138,Casa,,Córdoba,Córdoba,Los Mimbres,,,,,8,,4.0,3.0,2.0,,1500,360,400000.0
2139,Casa,,Punilla,Punilla,Artigas,,,,,20,,2.0,2.0,0.0,,350,60,75000.0
2140,Casa,,Punilla,Punilla,Cosquin,,,,,10,,4.0,2.0,2.0,,650,200,120000.0
2141,Casa,,Punilla,Punilla,Roca 300,,,,,,,,,,,,,220000.0
2142,Casa,,Córdoba,Córdoba,Jose Ramon Aguirre 2900,,,,,60,,4.0,,2.0,,378,250,169000.0
2143,Casa,,La Calera,La Calera,Terrazas de la Estanzuela,,,,,,,,,,,,,95000.0
2144,Casa,,Villa Carlos Paz,Villa Carlos Paz,Sarmiento  500,,,,,5,,3.0,,,,258,258,320000.0
2145,Casa,,Villa Allende,Housing y Condominios,Bodereau 1479,,,,,A estrenar,,2.0,2.0,0.0,,220,110,125000.0
2146,Casa,,Córdoba,Alta Córdoba,Sucre  3176,,,,,30,,2.0,,,,250,186,105000.0
2147,Casa,,Villa Carlos Paz,Villa Carlos Paz,Moliere   100,,,,,6,,,,,,7600,600,820000.0
2148,Casa,,Córdoba,Villa Belgrano,Villa Belgrano 3 Dormitorios 2 Baños Pileta Proximo Recta Martinolli,,,,,A estrenar,,3.0,2.0,2.0,,400,230,230000.0
2149,Casa,,Villa Allende,Villa Allende Golf,Villa Allende Golf SAN SEBASTIAN 730,,,,,,,,,,,,,200000.0
2150,Casa,,Otro,Otro,,,,,,15,,4.0,3.0,,,1000,500,350000.0
2151,Casa,,Córdoba,19,Pirovano 117,,,,,114,,4.0,,,,140,110,92700.0
2152,Casa,,Córdoba,Alta Córdoba,Pasaje Escobedo 2800,,,,,A estrenar,,3.0,,,,315,110,110000.0
2153,Casa,,Córdoba,Colón,E53,,,,,A estrenar,,2.0,2.0,2.0,,476,156,155000.0
2154,Casa,,Villa Carlos Paz,Villa Carlos Paz,Pitagoras 1,,,,,,,5.0,3.0,,,1,1,280000.0
2155,Casa,,Córdoba,Córdoba,El Refugio San Pedro Nolasco 6967,,,,,,,,,,,,,195000.0
2156,Casa,,Villa Carlos Paz,Villa Carlos Paz,Zapata 2700,,,,,,,3.0,2.0,,,450,180,260000.0
2157,Casa,,Córdoba,Siete Soles Naturaleza Urbana,Pública 0,,,,,4,,3.0,3.0,2.0,,600,250,360000.0
2158,Casa,,Villa Carlos Paz,Villa Carlos Paz,JUAN B. JUSTO 500,,,,,A estrenar,,2.0,,,,400,150,180000.0
2159,Casa,,Córdoba,Ituzaingó,Alvear 400,,,,,A estrenar,,4.0,2.0,6.0,,480,130,420000.0
2160,Casa,,Córdoba,Cañitas,RUTA PROVINCIAL C45 KM2,,,,,4,,3.0,3.0,,,450,245,220000.0
2161,Casa,,Córdoba,Córdoba,Palmas de Claret AV. .CIRCUNVALACION 0,,,,,,,,,,,,,145000.0
2162,Casa,,Punilla,Punilla,Maipú y los Alasanes 100,,,,,6,,3.0,2.0,,,750,240,155000.0
2163,Casa,,Punilla,Punilla,Juan B. Justo 400,,,,,20,,5.0,4.0,3.0,,800,481,0.0
2164,Casa,,Córdoba,Córdoba,Fincas del sur 2 - Imperdible - 3/4 Dorm - 4 Bños - Calef Ctral - Coch/2 - Posesión 60 Días!,,,,,A estrenar,,3.0,3.0,2.0,,1350,300,430000.0
2165,Casa,,Córdoba,Claros del Bosque,Duplex Claros del Bosque Village II,,,,,A estrenar,,3.0,2.0,2.0,,180,165,190000.0
2166,Casa,,Villa Allende,illa Allende Golf,Granada 800,,,,,8,,0.0,0.0,0.0,,690,119,185000.0
2167,Casa,,Córdoba,Villa Belgrano,Caserío Aldea/barrio,,,,,A estrenar,,4.0,2.0,,,200,170,215000.0
2168,Casa,,Córdoba,Córdoba,Avenida Ejercito Argentino 300,,,,,,,,,,,,,950000.0
2169,Casa,,Córdoba,Córdoba,La Catalina La Catalina L 1 M 63,,,,,,,,,,,,,170000.0
2170,Casa,,Villa Carlos Paz,Villa Carlos Paz,INDEPENDENCIA Y CAPITAN BUSTOS 300,,,,,7,,,2.0,,,60,47,95000.0
2171,Casa,,San Javier,Yacanto,San Javier,,,,,,,,,,,,,0.0
2172,Casa,,Córdoba,Córdoba,Av. Boderau 9635,,,,,6,,2.0,0.0,0.0,,483,168,220000.0
2173,Casa,,Córdoba,Camino a San Carlos,Valparaiso 6500,,,,,6,,4.0,3.0,,,1500,370,390000.0
2174,Casa,,Mendiolaza,4 Hojas,Ruta 57 km 16,,,,,15,,3.0,5.0,4.0,,1756,588,1.0
2175,Casa,,Córdoba,Argüello,Arguello Jose Agusti 6875,,,,,,,,,,,,,450000.0
2176,Casa,,Santa María,Santa María,Armada Argentina 3100,,,,,12,,4.0,2.0,2.0,,1515,267,350000.0
2177,Casa,,Córdoba,Colón,Alzaga 1100,,,,,A estrenar,,3.0,3.0,0.0,,796,350,270000.0
2178,Casa,,Córdoba,Pueyrredón,Suipacha 900,,,,,,,4.0,3.0,,,270,270,100000.0
2179,Casa,,Córdoba,Córdoba,LOS GRANADEROS 3178,,,,,44,,3.0,,,,467,156,170000.0
2180,Casa,,Villa Allende,Villa Allende Golf,Calle Publica Nro. 5 69,,,,,1,,2.0,2.0,0.0,,2300,140,195000.0
2181,Casa,,Córdoba,Altos de Manantiales,Miradores de Manantiales,,,,,A estrenar,,3.0,2.0,0.0,,250,187,245000.0
2182,Casa,,Córdoba,Matienzo,Luis Pasteur esquina Alianza,,,,,55,,3.0,2.0,2.0,,355,150,120000.0
2183,Casa,,Córdoba,Maipú,Valencia  1900,,,,,60,,3.0,2.0,,,312,170,130000.0
2184,Casa,,Córdoba,Empalme,Cavalango 4300,,,,,48,,2.0,,,,188,173,79000.0
2185,Casa,,Villa Allende,Villa Allende,Figueroa Alcorta,,,,,25,,3.0,3.0,2.0,,900,250,300000.0
2186,Casa,,Córdoba,Argüello,Montufar y Coronado 7400,,,,,,,,,,,,,150103.0
2187,Casa,,Córdoba,Colón,E53 M28 1ra Etapa,,,,,A estrenar,,2.0,,2.0,,476,110,94000.0
2188,Casa,,Villa Carlos Paz,Villa Carlos Paz,Barrio Privado Las Cañitas,,,,,1,,3.0,2.0,2.0,,570,190,300000.0
2189,Casa,,Villa General Belgrano,Villa General Belgrano,Ricardo Güiraldes,,,,,En construcción,,3.0,2.0,,,1575,257,0.0
2190,Casa,,Villa Carlos Paz,Villa Carlos Paz,LAS CAÑITAS 234,,,,,1,,3.0,2.0,3.0,,530,200,240000.0
2191,Casa,,Mendiolaza,Mendiolaza Centro,DERQUI VILLA PEHUEN 453,,,,,A estrenar,,2.0,2.0,,,150,98,195000.0
2192,Casa,,Villa Carlos Paz,Villa Carlos Paz,Jose Muñoz SANTA FE 100,,,,,,,,,,,,,200000.0
2193,Casa,,Córdoba,Córdoba,Fincas del Sur 1,,,,,4,,4.0,5.0,2.0,,2000,550,650000.0
2194,Casa,,Córdoba,Villa Belgrano,Villa Belgrano Alberto Nicasio 7190,,,,,A estrenar,,2.0,2.0,0.0,,200,105,175000.0
2195,Casa,,Córdoba,Villa Belgrano,Pasaje Tomas  Edison 85,,,,,25,,3.0,2.0,,,378,171,148000.0
2196,Casa,,Córdoba,Córdoba,MATEO MOLINA 877,,,,,40,,3.0,2.0,,,277,150,170000.0
2197,Casa,,Córdoba,La Rufina,La Rufina la rufina 100,,,,,,,,,,,,,490000.0
2198,Casa,,Córdoba,Alta Córdoba,Pasaje Cony 2645,,,,,44,,3.0,2.0,,,262,142,85000.0
2199,Casa,,Córdoba,Rogelio Martínez,Paunero 3300,,,,,30,,2.0,2.0,,,150,100,190000.0
2200,Casa,,Córdoba,Crisol,yaco misque 1400,,,,,60,,4.0,3.0,,,215,215,180000.0
2201,Casa,,Córdoba,Cerro de las Rosas,Rodriguez Del Busto 2700,,,,,30,,3.0,3.0,,,150,120,165000.0
2202,Casa,,Villa Carlos Paz,Villa Carlos Paz,AVDA BACH  507,,,,,18,,4.0,4.0,3.0,,1300,350,480000.0
2203,Casa,,Otro,Otro,,,,,,30,,4.0,4.0,,,612,380,450000.0
2204,Casa,,Achiras,Achiras,SAN JAVIER - ACHIRAS 00,,,,,A estrenar,,3.0,2.0,,,29000,230,390000.0
2205,Casa,,Villa Allende,Villa Allende,,,,,,,,5.0,3.0,4.0,,943,348,300000.0
2206,Casa,,Córdoba,Las Dalias,Machain 400,,,,,,,,,,,,,87000.0
2207,Casa,,Córdoba,Villa Belgrano,Tycho Brahe Esq. Antonio Geronimo Balard,,,,,A estrenar,,3.0,2.0,,,185,170,0.0
2208,Casa,,La Cumbre,La Cumbre,Cruz Chica 1,,,,,A estrenar,,4.0,3.0,0.0,,4800,300,360000.0
2209,Casa,,Santa María,Santa María,Casa Venta -  Al Lado del Museo del CHE - Calle Avellaneda -,,,,,90,,5.0,3.0,,,950,,290000.0
2210,Casa,,Villa Allende,Villa Allende Centro,Sargento Cabral 311,,,,,40,,2.0,,,,500,1,110000.0
2211,Casa,,Córdoba,Las Margaritas,HERMINIO MALVINO 2683,,,,,A estrenar,,2.0,,,,240,89,95000.0
2212,Casa,,Córdoba,Córdoba,Barrio Vicor Calle Publica s/n,,,,,16,,3.0,,,,262,129,69000.0
2213,Casa,,Córdoba,Observatorio,SAN LUIS 500,,,,,40,,4.0,2.0,,,330,250,290000.0
2214,Casa,,Córdoba,Córdoba,La Coruña 1300,,,,,52,,4.0,3.0,,,350,200,150000.0
2215,Casa,,Córdoba,Pueyrredón,David Luque 1262,,,,,,,2.0,,,,108,86,73000.0
2216,Casa,,Córdoba,Alonso de la Cámara al 400,Córdoba  2 dormitorios,,,,,1,,,2.0,,,135,69,100000.0
2217,Casa,,Córdoba,Argüello Norte,Tabacué 8209,,,,,30,,3.0,,2.0,,403,100,33505.0
2218,Casa,,Córdoba,Maipú,Consultar dirección,,,,,40,,4.0,3.0,,,240,240,155000.0
2219,Casa,,Córdoba,Córdoba,Avda.donosa,,,,,A estrenar,,3.0,2.0,2.0,,250,170,169000.0
2220,Casa,,Córdoba,Villa Rivera Indarte,Arroyito Esquina Rincón de Luna,,,,,4,,3.0,,2.0,,384,165,165000.0
2221,Casa,,Tanti,Tanti,,,,,,50,,4.0,3.0,,,110000,400,700000.0
2222,Casa,,Córdoba,Colón,Salamanca 2600,,,,,47,,3.0,,,,120,105,85000.0
2223,Casa,,Mendiolaza,l Talar,La Alameda 1900,,,,,15,,2.0,,2.0,,420,150,109000.0
2224,Casa,,Córdoba,Córdoba,Mateo Molina 700,,,,,12,,3.0,0.0,0.0,,267,117,170000.0
2225,Casa,,Córdoba,Córdoba,Manuel Pizarro S/N,,,,,A estrenar,,4.0,3.0,,,444,303,400000.0
2226,Casa,,Punilla,Punilla,Cuesta del Lago y Los Nogales,,,,,A estrenar,,3.0,2.0,0.0,,1000,,300000.0
2227,Casa,,Aldea Santa María,Hectareas!,Paraje Guzman 16,,,,,A estrenar,,0.0,0.0,0.0,,1650000000ha,305ha,200000.0
2228,Casa,,Río Ceballos,Río Ceballos,Paraguay 400,,,,,5,,2.0,,0.0,,150,100,100000.0
