,Tipo de Propiedad,Zona,Barrio,Tipo de Barrio,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Superficie Cubierta m2,Superficie Total m2,Zona_was_missing,Barrio_was_missing,Tipo de Barrio_was_missing,Cantidad de Dormitorios_was_missing,Cantidad de Baños_was_missing,Cantidad de Cocheras_was_missing,Superficie Cubierta m2_was_missing,Superficie Total m2_was_missing,Valor
3661,Casa,Central,Quinta Santa Ana,Abierto,4.0,3.0,1.0,220.5763702392578,308.62152099609375,False,False,False,False,False,False,True,True,200000.0
3662,Casa,Oeste,Alto Alberdi,Abierto,2.0,1.0,1.0,82.0,150.0,False,False,False,False,False,False,False,False,65000.0
3663,Casa,Cerro-Argüello,Palmas de Claret,Cerrado,2.0,2.0,2.0,120.0,200.0,False,False,False,False,False,False,False,False,139000.0
3664,Casa,Cerro-Argüello,Lomas Este,Abierto,2.0,2.0,2.0,115.0,240.72659301757812,False,False,False,False,False,False,False,True,155000.0
3665,Casa,Cerro-Argüello,Villa Allende,Abierto,4.0,2.0,0.0,311.0,700.0,False,False,False,False,True,True,False,False,200000.0
3666,Casa,Oeste,Valle Escondido,Cerrado,3.0,4.0,4.0,310.0,660.0,False,False,False,False,False,False,False,False,350000.0
3667,Casa,Sudoeste,Matienzo,Abierto,3.0,2.0,0.0,160.3844451904297,236.3419647216797,False,False,False,False,True,True,True,True,59000.0
3668,Duplex,Cerro-Argüello,Condor Alto,Abierto,3.0,2.0,1.0,130.0,267.89788818359375,False,False,False,False,False,False,False,True,130000.0
3669,Casa,Este,Juniors,Abierto,3.0,2.0,0.0,138.34681701660156,216.19415283203125,False,False,False,False,True,True,True,True,110000.0
3670,Casa,Cerro-Argüello,San Isidro,Cerrado,2.0,1.0,2.0,182.0,642.0,False,False,False,False,False,False,False,False,205000.0
3671,Casa,Norte,Otro,Abierto,4.0,3.0,2.0,546.0,380.0,True,True,True,False,False,False,False,False,280000.0
3672,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,2.0,2.0,140.0,1300.0,False,False,False,False,False,False,False,False,250000.0
3673,Casa,Central,Alberdi,Abierto,5.0,1.0,0.0,30.0,240.72105407714844,False,False,False,False,False,True,False,True,38000.0
3674,Casa,Cerro-Argüello,Rivera Indarte,Abierto,4.0,2.0,3.0,191.22325134277344,261.85821533203125,False,False,False,False,True,False,True,True,150000.0
3675,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,3.0,2.0,200.0,1250.0,False,False,False,False,False,False,False,False,270000.0
3676,Casa,Cerro-Argüello,Quintas de Argüello,Abierto,4.0,2.0,2.0,120.0,325.0,False,False,False,False,False,False,False,False,85000.0
3677,Casa,Sur,Res. Sud,Abierto,2.0,2.0,2.0,140.0,434.0,False,False,False,False,False,False,False,False,95000.0
3678,Casa,Cerro-Argüello,Lomas Este,Abierto,5.0,5.0,5.0,1092.0,395.0,False,False,False,False,False,False,False,False,360000.0
3679,Casa,Noroeste,La France,Abierto,2.0,2.0,0.0,113.27860260009766,182.03077697753906,False,False,False,False,True,True,True,True,100000.0
3680,Casa,Cerro-Argüello,El Talar de Mendiolaza,Abierto,3.0,3.0,1.0,300.0,1050.0,False,False,False,False,False,False,False,False,200000.0
3681,Casa,Cerro-Argüello,Palmas de Claret,Cerrado,2.0,2.0,2.0,120.0,200.0,False,False,False,False,False,False,False,False,139000.0
3682,Casa,Cerro-Argüello,Lomas Este,Abierto,5.0,2.0,0.0,278.0,800.0,False,False,False,False,True,True,False,False,300000.0
3683,Casa,Cerro-Argüello,Cumbres del Golf,Cerrado,4.0,4.0,2.0,300.0,1039.0,False,False,False,False,False,False,False,False,185000.0
3684,Casa,Cerro-Argüello,Mendiolaza Golf,Cerrado,3.0,2.0,1.0,200.0,3000.0,False,False,False,False,False,False,False,False,290000.0
3685,Casa,Cerro-Argüello,Comarca de Allende,Con Seguridad,3.0,2.0,0.0,160.41253662109375,284.3796691894531,False,False,False,False,True,True,True,True,195000.0
3686,Casa,Sur,Colinas de Vélez Sársfield,Abierto,3.0,2.0,0.0,148.2893829345703,257.9912109375,False,False,False,False,True,True,True,True,99000.0
3687,Casa,Este,Juniors,Abierto,4.0,2.0,0.0,250.0,260.0,False,False,False,False,False,True,False,False,180000.0
3688,Casa,Cerro-Argüello,Lomas Este,Abierto,3.0,1.0,3.0,153.0,1316.0,False,False,False,False,False,False,False,False,150000.0
3689,Casa,Norte,Otro,Abierto,2.0,1.0,2.0,110.0,210.0,True,True,True,False,False,False,False,False,110000.0
3690,Casa,Oeste,Las Palmas,Abierto,3.0,2.0,0.0,158.1754150390625,600.0,False,False,False,False,False,True,True,False,160000.0
3691,Casa,Oeste,Parque Don Bosco,Abierto,1.0,1.0,4.0,57.0,281.0,False,False,False,False,False,False,False,False,69900.0
3692,Casa,Oeste,Las Palmas,Abierto,3.0,2.0,1.0,120.0,250.0,False,False,False,False,False,False,False,False,105000.0
3693,Casa,Oeste,Las Cañitas,Cerrado,2.0,2.0,1.0,70.0,580.0,False,False,False,False,False,False,False,False,127900.0
3694,Casa,Oeste,El Trebol,Abierto,5.0,4.0,2.0,165.0,325.0,False,False,False,False,False,False,False,False,144900.0
3695,Casa,Noroeste,Altos de San Martín,Abierto,2.0,1.0,2.0,157.0,270.0,False,False,False,False,False,False,False,False,76000.0
3696,Casa,Nordeste,Santa Clara de Asís,Abierto,3.0,2.0,2.0,220.0,260.0,False,False,False,False,False,False,False,False,265000.0
3697,Casa,Central,Ducasse,Abierto,1.0,2.0,0.0,145.0,165.0,False,False,False,False,False,True,False,False,59500.0
3698,Casa,Nordeste,Santa Clara de Asís,Abierto,3.0,3.0,2.0,220.0,250.0,False,False,False,False,False,False,False,False,265000.0
3699,Duplex,Sudoeste,Parque Capital Sud,Abierto,2.0,1.0,1.0,100.54484558105469,125.66310119628906,False,False,False,False,False,False,True,True,68000.0
3700,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,1.0,120.0,200.0,False,False,False,False,False,False,False,False,180000.0
3701,Duplex,Sudeste,Mirador,Abierto,2.0,2.0,1.0,120.0,125.0,False,False,False,False,False,False,False,False,150000.0
3702,Casa,Norte,Ayacucho,Abierto,3.0,3.0,4.0,200.0,300.0,False,False,False,False,False,False,False,False,265000.0
3703,Casa,Este,General Pueyrredón,Abierto,3.0,1.0,0.0,85.0,100.0,False,False,False,False,False,True,False,False,64900.0
3704,Casa,Sudeste,Crisol Sud,Abierto,3.0,2.0,0.0,149.3577880859375,267.89788818359375,False,False,False,False,True,True,True,True,130000.0
3705,Casa,Norte,Otro,Abierto,5.0,2.0,2.0,170.0,412.0,True,True,True,False,False,False,False,False,75000.0
3706,Casa,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,1.0,150.0,200.0,False,False,False,False,False,False,False,False,178000.0
3707,Casa,Oeste,Palermo Bajo,Abierto,3.0,3.0,1.0,237.0,396.0,False,False,False,False,False,False,False,False,199000.0
3708,Casa,Central,Centro,Abierto,5.0,3.0,0.0,214.0,303.0,False,False,False,False,False,True,False,False,250000.0
3709,Casa,Cerro-Argüello,Tablada Park,Abierto,3.0,2.0,1.0,200.0,254.67538452148438,False,False,False,False,False,False,False,True,150000.0
3710,Casa,Sudeste,Crisol Norte,Abierto,3.0,2.0,0.0,149.3577880859375,267.89788818359375,False,False,False,False,True,True,True,True,130000.0
3711,Casa,Sudeste,Crisol Sud,Abierto,3.0,2.0,0.0,149.3577880859375,267.89788818359375,False,False,False,False,True,True,True,True,130000.0
3712,Casa,Cerro-Argüello,El Talar de Mendiolaza,Abierto,3.0,2.0,3.0,200.0,525.0,False,False,False,False,False,False,False,False,150000.0
3713,Casa,Norte,Otro,Abierto,5.0,2.0,2.0,170.0,412.0,True,True,True,False,False,False,False,False,75000.0
3714,Casa,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,1.0,150.0,200.0,False,False,False,False,False,False,False,False,178000.0
3715,Casa,Central,Centro,Abierto,5.0,3.0,0.0,214.0,303.0,False,False,False,False,False,True,False,False,250000.0
3716,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,2.0,4.0,250.0,950.0,False,False,False,False,False,False,False,False,250000.0
3717,Casa,Cerro-Argüello,El Talar de Mendiolaza,Abierto,3.0,3.0,2.0,120.0,510.0,False,False,False,False,False,False,False,False,200000.0
3718,Casa,Cerro-Argüello,San Isidro,Cerrado,4.0,2.0,1.0,200.0,900.0,False,False,False,False,False,False,False,False,260000.0
3719,Casa,Sudeste,Crisol Sud,Abierto,3.0,2.0,0.0,149.3577880859375,267.89788818359375,False,False,False,False,True,True,True,True,130000.0
3720,Casa,Sur,Res. Vélez Sársfield,Abierto,3.0,2.0,1.0,160.0,280.0,False,False,False,False,False,False,False,False,165000.0
3721,Casa,Oeste,Las Delicias,Country,4.0,2.0,1.0,450.0,2000.0,False,False,False,False,True,False,False,False,500000.0
3722,Casa,Cerro-Argüello,Urca,Abierto,4.0,3.0,3.0,300.0,470.0,False,False,False,False,False,False,False,False,340000.0
3723,Casa,Oeste,Alto Alberdi,Abierto,4.0,3.0,2.0,155.0,190.0,False,False,False,False,False,False,False,False,210000.0
3724,Casa,Noroeste,Villa Cabrera,Abierto,5.0,2.0,3.0,280.0,890.0,False,False,False,False,False,False,False,False,190000.0
3725,Casa,Sudeste,Maipú Sección 1,Abierto,5.0,2.0,2.0,300.0,250.0,False,False,False,False,False,False,False,False,180000.0
3726,Casa,Central,Alberdi,Abierto,5.0,2.0,1.0,269.6111145019531,540.0,False,False,False,False,False,False,True,False,380000.0
3727,Casa,Oeste,Alto Alberdi,Abierto,4.0,2.0,1.0,200.0,300.0,False,False,False,False,False,False,False,False,125000.0
3728,Casa,Sudeste,Maipú Sección 1,Abierto,3.0,2.0,2.0,230.0,350.0,False,False,False,False,False,False,False,False,175000.0
3729,Casa,Sur,Res. Vélez Sársfield,Abierto,2.0,1.0,1.0,113.6628189086914,100.0,False,False,False,False,False,False,True,False,79000.0
3730,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,0.0,180.0,550.0,False,False,False,False,False,True,False,False,240000.0
3731,Casa,Sur,Colinas de Vélez Sársfield,Abierto,4.0,2.0,2.0,250.0,550.0,False,False,False,False,False,False,False,False,190000.0
3732,Casa,Central,Quinta Santa Ana,Abierto,3.0,2.0,3.0,120.0,160.0,False,False,False,False,True,False,False,False,140000.0
3733,Casa,Cerro-Argüello,Argüello,Abierto,3.0,3.0,2.0,150.0,330.0,False,False,False,False,False,False,False,False,255000.0
3734,Casa,Sur,Claros del Bosque,Cerrado,3.0,2.0,2.0,118.0,180.0,False,False,False,False,False,False,False,False,180000.0
3735,Casa,Cerro-Argüello,Cerro Chico,Abierto,4.0,2.0,3.0,200.0,330.0,False,False,False,False,False,False,False,False,170000.0
3736,Casa,Cerro-Argüello,Cerro Chico,Abierto,4.0,2.0,3.0,200.0,330.0,False,False,False,False,False,False,False,False,170000.0
3737,Casa,Noroeste,San Salvador,Abierto,4.0,3.0,1.0,220.0,262.0,False,False,False,False,False,False,False,False,200000.0
3738,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,1.0,450.0,110.0,False,False,False,False,False,False,False,False,163000.0
3739,Casa,Norte,Ayacucho,Abierto,2.0,1.0,1.0,130.0,800.0,False,False,False,False,False,False,False,False,88000.0
3740,Casa,Noroeste,Poeta Lugones,Abierto,2.0,1.0,1.0,130.0,800.0,False,False,False,False,False,False,False,False,135000.0
3741,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,1.0,1.0,130.0,800.0,False,False,False,False,False,False,False,False,140000.0
3742,Casa,Norte,Alta Córdoba,Abierto,3.0,1.0,1.0,130.0,800.0,False,False,False,False,False,False,False,False,80000.0
3743,Casa,Cerro-Argüello,Cumbres del Golf,Cerrado,2.0,2.0,1.0,150.0,738.0,False,False,False,False,False,False,False,False,119000.0
3744,Casa,Cerro-Argüello,Urca,Abierto,3.0,3.0,2.0,300.0,470.0,False,False,False,False,False,False,False,False,330000.0
3745,Casa,Norte,Otro,Cerrado,2.0,1.0,1.0,85.0,200.0,True,True,True,False,False,False,False,False,100000.0
3746,Casa,Cerro-Argüello,Golf,Abierto,3.0,2.0,3.0,227.0,1872.0,False,False,False,False,False,False,False,False,280000.0
3747,Casa,Cerro-Argüello,Valle del Sol,Abierto,3.0,2.0,2.0,180.0,2800.0,False,False,False,False,False,False,False,False,180000.0
3748,Casa,Cerro-Argüello,Argüello,Abierto,3.0,2.0,2.0,110.0,200.0,False,False,False,False,False,False,False,False,144000.0
3749,Duplex,Noroeste,Chacra del Norte,Con Seguridad,2.0,2.0,2.0,180.0,360.0,False,False,False,False,True,False,False,False,220000.0
3750,Casa,Noroeste,Lomas de San Martín,Abierto,5.0,5.0,3.0,520.0,520.0,False,False,False,False,False,False,False,False,320000.0
3751,Duplex,Cerro-Argüello,Villa Rivera Indarte,Abierto,2.0,3.0,1.0,100.0,245.0,False,False,False,False,False,False,False,False,135000.0
3752,Casa,Sudoeste,Juan XXIII,Abierto,3.0,2.0,1.0,170.0,250.0,False,False,False,False,False,False,False,False,75000.0
3753,Casa,Oeste,Palermo Bajo,Abierto,4.0,2.0,2.0,203.64039611816406,230.0,False,False,False,False,False,False,True,False,180000.0
3754,Casa,Sudoeste,Juan XXIII,Abierto,3.0,2.0,1.0,170.0,250.0,False,False,False,False,False,False,False,False,75000.0
3755,Casa,Oeste,Otro,Abierto,2.0,2.0,1.0,200.0,390.0,True,True,True,False,False,False,False,False,69000.0
3756,Casa,Noroeste,San Salvador,Abierto,3.0,2.0,0.0,148.05856323242188,228.93959045410156,False,False,False,False,True,True,True,True,115000.0
3757,Casa,Cerro-Argüello,Villa Rivera Indarte,Abierto,5.0,2.0,0.0,220.4097137451172,280.083251953125,False,False,False,False,True,True,True,True,190000.0
3758,Duplex,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,0.0,155.75381469726562,265.40423583984375,False,False,False,False,True,True,True,True,165000.0
3759,Duplex,Central,Nueva Córdoba,Abierto,1.0,2.0,0.0,95.7694091796875,134.81588745117188,False,False,False,False,True,True,True,True,125000.0
3760,Casa,Cerro-Argüello,Alejandro Centeno,Abierto,4.0,2.0,0.0,275.71148681640625,440.7882995605469,False,False,False,False,True,True,True,True,480000.0
3761,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,0.0,179.42657470703125,268.1358642578125,False,False,False,False,True,True,True,True,205000.0
3762,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,2.0,0.0,145.14950561523438,231.66458129882812,False,False,False,False,True,True,True,True,120000.0
3763,Casa,Cerro-Argüello,Argüello,Abierto,2.0,2.0,0.0,211.15931701660156,413.4592590332031,False,False,False,False,True,True,True,True,260000.0
3764,Duplex,Noroeste,Poeta Lugones,Abierto,2.0,2.0,3.0,110.0,110.0,False,False,False,True,True,False,False,False,145000.0
3765,Casa,Noroeste,Las Magnolias,Abierto,2.0,1.0,3.0,294.0,197.0,False,False,False,False,False,False,False,False,160000.0
3766,Duplex,Norte,Alta Córdoba,Abierto,2.0,2.0,0.0,121.52999114990234,209.2200927734375,False,False,False,False,True,True,True,True,145000.0
3767,Casa,Cerro-Argüello,Villa Warcalde,Abierto,2.0,2.0,0.0,113.37297058105469,189.26483154296875,False,False,False,False,True,True,True,True,115000.0
3768,Casa,Sudoeste,Ameghino Sud,Abierto,2.0,1.0,1.0,132.0,250.0,False,False,False,False,False,False,False,False,79000.0
3769,Casa,Sur,Riberas de Manantiales,Con Seguridad,3.0,3.0,1.0,122.0,190.0,False,False,False,False,False,False,False,False,220000.0
3770,Casa,Oeste,Valle Escondido,Cerrado,3.0,3.0,1.0,195.95046997070312,197.0,False,False,False,False,False,False,True,False,230000.0
3771,Casa,Cerro-Argüello,Cerro Chico,Abierto,3.0,2.0,1.0,140.0,316.0,False,False,False,False,False,False,False,False,210000.0
3772,Casa,Cerro-Argüello,Colinas del Cerro,Abierto,3.0,2.0,2.0,140.0,260.0,False,False,False,False,False,False,False,False,160000.0
3773,Casa,Oeste,Terrazas de La Estanzuela,Abierto,2.0,2.0,0.0,121.60479736328125,213.83078002929688,False,False,False,True,True,True,True,True,140000.0
3774,Casa,Noroeste,Parque Chacabuco,Abierto,3.0,3.0,1.0,175.0,247.0,False,False,False,False,False,False,False,False,130000.0
3775,Casa,Norte,Otro,Abierto,3.0,3.0,4.0,240.0,360.0,True,True,True,False,False,False,False,False,95000.0
3776,Casa,Oeste,Palermo Bajo,Abierto,3.0,2.0,0.0,160.56861877441406,282.94561767578125,False,False,False,False,True,True,True,True,180000.0
3777,Casa,Sudeste,Bialet Massé,Abierto,3.0,2.0,0.0,147.9354248046875,246.5497283935547,False,False,False,False,True,True,True,True,100000.0
3778,Casa,Noroeste,San Salvador,Abierto,5.0,2.0,2.0,198.0,300.0,False,False,False,False,False,False,False,False,250000.0
3779,Casa,Sudoeste,Parque Capital,Abierto,3.0,2.0,4.0,150.9228973388672,246.35809326171875,False,False,False,False,False,False,True,True,140000.0
3780,Casa,Sudeste,Crisol Norte,Abierto,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,False,True,True,True,True,125000.0
3781,Casa,Noroeste,San Salvador,Abierto,4.0,2.0,0.0,207.6278076171875,305.7901306152344,False,False,False,False,True,True,True,True,185000.0
3782,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,1.0,210.0,310.0,False,False,False,False,True,False,False,False,150000.0
3783,Casa,Sur,Parque Vélez Sársfield,Abierto,4.0,3.0,5.0,410.0,410.0,False,False,False,False,False,False,False,False,190000.0
3784,Casa,Cerro-Argüello,Los Boulevares,Abierto,3.0,2.0,2.0,180.0,300.0,False,False,False,False,False,False,False,False,138000.0
3785,Casa,Oeste,Parque Don Bosco,Abierto,2.0,1.0,1.0,90.0,230.0,False,False,False,False,False,False,False,False,98000.0
3786,Casa,Cerro-Argüello,Mendiolaza Golf,Cerrado,4.0,4.0,3.0,330.0,1445.0,False,False,False,False,False,False,False,False,265000.0
3787,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,1.0,1.0,185.0,265.0,False,False,False,False,False,False,False,False,160000.0
3788,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,0.0,273.31927490234375,582.8737182617188,False,False,False,False,True,True,True,True,450000.0
3789,Casa,Noroeste,Lomas de San Martín,Abierto,3.0,2.0,1.0,159.48306274414062,264.9698791503906,False,False,False,False,False,False,True,True,170000.0
3790,Casa,Sudeste,San Vicente,Abierto,2.0,1.0,1.0,150.0,186.0,False,False,False,False,False,False,False,False,90000.0
3791,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,4.0,3.0,1.0,210.0,310.0,False,False,False,False,False,False,False,False,140000.0
3792,Casa,Noroeste,Villa Cabrera,Abierto,3.0,1.0,0.0,100.0,185.0,False,False,False,False,False,True,False,False,95000.0
3793,Casa,Sur,Otro,Con Seguridad,2.0,2.0,1.0,130.0,160.0,True,True,True,False,False,False,False,False,185000.0
3794,Casa,Este,Yapeyú,Abierto,2.0,1.0,2.0,105.12625122070312,242.99298095703125,False,False,False,False,False,False,True,True,90000.0
3795,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,2.0,1.0,190.0,361.13958740234375,False,False,False,False,False,False,False,True,250000.0
3796,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,1.0,190.0,280.0,False,False,False,False,False,False,False,False,270000.0
3797,Casa,Cerro-Argüello,Lomas Este,Abierto,5.0,5.0,2.0,505.0,4512.0,False,False,False,False,False,False,False,False,700000.0
3798,Casa,Noroeste,Marqués de Sobremonte,Abierto,3.0,1.0,1.0,178.1688690185547,377.1988220214844,False,False,False,False,False,False,True,True,210000.0
3799,Casa,Cerro-Argüello,Cuatro Hojas,Cerrado,4.0,3.0,1.0,250.0,1250.0,False,False,False,False,False,False,False,False,250000.0
3800,Casa,Central,Centro,Abierto,3.0,2.0,0.0,307.005859375,300.0,False,False,False,False,False,True,True,False,680000.0
3801,Casa,Noroeste,San Martín,Abierto,3.0,2.0,0.0,162.0,200.0,False,False,False,False,True,True,False,False,150000.0
3802,Casa,Cerro-Argüello,Cuatro Hojas,Cerrado,3.0,4.0,4.0,351.79754638671875,374.7803039550781,False,False,False,False,False,False,True,True,590000.0
3803,Casa,Noroeste,Villa Cabrera,Abierto,2.0,1.0,1.0,90.0,142.0,False,False,False,False,False,False,False,False,155000.0
3804,Casa,Norte,Alta Córdoba,Abierto,5.0,3.0,1.0,212.779052734375,265.43206787109375,False,False,False,False,False,False,True,True,150000.0
3805,Casa,Cerro-Argüello,Urca,Abierto,3.0,3.0,2.0,208.0,300.0,False,False,False,False,False,False,False,False,230000.0
3806,Casa,Norte,Cofico,Abierto,3.0,2.0,1.0,213.0,300.0,False,False,False,False,False,False,False,False,248000.0
3807,Casa,Oeste,Palermo Bajo,Abierto,3.0,2.0,1.0,136.0,392.0,False,False,False,False,False,False,False,False,160000.0
3808,Casa,Cerro-Argüello,Cuatro Hojas,Cerrado,3.0,3.0,2.0,252.0,1346.0,False,False,False,False,False,False,False,False,260000.0
3809,Casa,Cerro-Argüello,Cuatro Hojas,Cerrado,3.0,4.0,2.0,350.0,1367.0,False,False,False,False,False,False,False,False,350000.0
3810,Casa,Cerro-Argüello,San Isidro,Cerrado,5.0,4.0,2.0,440.0,1012.0,False,False,False,False,False,False,False,False,390000.0
3811,Duplex,Cerro-Argüello,Granja de Funes,Abierto,2.0,2.0,2.0,111.1408462524414,193.31094360351562,False,False,False,False,False,False,True,True,125000.0
3812,Casa,Cerro-Argüello,Chacras de la Villa,Cerrado,3.0,4.0,2.0,330.0,1250.0,False,False,False,False,False,False,False,False,380000.0
