,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
2411,,,Córdoba,Escobar,Betania al 2400 ,,,,,,2,3,2,1,,334,115,105000
2412,Casa,,Pdo. de San Javier,Villa Dolores,peron 300,,,,,,,4,1,1,,,295,190000
2413,Casa,,Pdo. de Punilla,La Cumbre,Colón 404 ,,,,,78,1,3,2,,,1.280,130,230000
2414,Casa,,Pdo. de San Javier,Villa Dolores,ERNESTO CASTELLANOS 400,,,,,,,3,2,1,,800,300,225000
2415,Casa,,Pdo. de Punilla,Cosquin,Av. Argentina 561 Bº Pque. San Jorge ,,,,,,1,,,,,1.393,176,80000
2416,Casa,,Pdo. de San Alberto,Las Rabonas,BAJADA DE GUARDIA 200,,,,,,,3,1,1,,,61,31443
2417,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,1,1,,,,40,20618
2418,Casa,,Pdo. de San Alberto,Arroyo Los Patos,,,,,,,,,,,,2.500,80,70000
2419,Casa,,Pdo. de Punilla,Villa Carlos Paz,"Hipólito Yrigoyen, a 3 cuadras de la Costanera, B° ",,,,,,1,2,1,1,,364,144,170000
2420,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,2,1,1,,,52,26804
2421,,,Countries y Barrios Cerrados Cordoba Capital,La Rufina,LA RUFINA ,,,,,,,4,2,1,,896,220,398000
2422,Casa,,Pdo. de San Javier,Villa De Las Rosas,0 100,,,,,2,,2,2,1,,3.000,150,190000
2423,,,Córdoba,Villa Belgrano,Carlos Nicolle al 5900 ,,,,,23,,3,2,1,,363,163,235000
2424,Duplex,,Córdoba,Urca,Nuevo Urca - Mza 71 Lote 16 ,,,,,,,2,,,,130,100,105000
2425,Cabana,,Pdo. de Cordoba Capital,Cordoba,BA 100,,,,,,,1,1,,,2.000,50,40000
2426,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 300,,,,,,,3,1,1,,,61,31443
2427,Casa,,Pdo. de Colon,Colonia Tirolesa,Av. Arturo Illía 721/723 ,,,,,,,3,3,,,1.250,400,97938
2428,Casa,,Pdo. de Colon,Villa Allende,TERRAZAS DE VILLA ALLENDE ,,,,,1,2,3,2,,,701,225,220000
2429,Casa,,Pdo. de Rio Cuarto,Rio Cuarto,Av. España 190 - Río Cuarto ,,,,,,,3,3,,,350,297,412000
2430,Casa,,Córdoba,Alto Alberdi,Pasaje Almirante Brown 450 ,,,,,,,2,,,,300,130,81185
2431,Casa,,Pdo. de San Javier,Los Hornillos,A 100,,,,,,,2,2,,,2.000,150,120000
2432,,,Pdo. de Colon,Mendiolaza,LOS AGUILUCHOS 300,,,,,,,3,2,,,1.490,290,185000
2433,Casa,,Pdo. de San Javier,Villa Dolores,ALLENDE 100,,,,,,1,4,2,1,,300,190,77319
2434,Casa,,Córdoba,Escobar,Zipoli 900 ,,,,,,,3,,,,490,350,195000
2435,Casa,,Pdo. de Punilla,Capilla Del Monte,Int. Manteca ,,,,,,,10,6,,,3.375,635,850000
2436,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,80000
2437,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,3,3,1,,330,150,193000
2438,,,Córdoba,Los Gigantes,,,,,,,,4,2,2,,250,200,110000
2439,Casa,,Pdo. de San Javier,Villa Dolores,ITALIA 254 - VILLA DOLORES ,,,,,,,6,4,,,411,119,129500
2440,,,Córdoba,Rivera Indarte,,,,,,,,3,3,1,,240,115,150000
2441,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,4,2,1,,250,160,160000
2442,,,Córdoba,Rivera Indarte,,,,,,,,3,2,1,,180,103,125000
2443,,,Córdoba,Rivera Indarte,,,,,,,,3,2,1,,250,150,130000
2444,,,Córdoba,Rivera Indarte,,,,,,,,3,2,,,170,140,150000
2445,,,Córdoba,Rivera Indarte,,,,,,,,3,3,2,,457,229,220000
2446,Casa,,Córdoba,Parque Corema,,,,,,,,4,3,,,450,215,170000
2447,Casa,,Córdoba,Residencial Velez  Sarsfield,Pastor Taboada 847 ,,,,,,,4,2,,,250,225,135000
2448,,,Córdoba,Rivera Indarte,,,,,,,,2,2,1,,180,110,140000
2449,Casa,,Pdo. de San Javier,Villa Dolores,Guayaquil 100,,,,,,,3,1,1,,385,180,121134
2450,,,Córdoba,Rivera Indarte,,,,,,,,2,2,1,,179,95,130000
2451,,,Pdo. de Cordoba Capital,Cordoba,ramon mestre 15000,,,,,,,3,3,,,315,205,250000
2452,,,Córdoba,Arguello,1 De Mayo ,,,,,,,2,2,1,,110,8.310,89000
2453,,,Córdoba,Rivera Indarte,,,,,,,,2,2,1,,360,180,250000
2454,,,Pdo. de Cordoba Capital,Nuevo Poeta Lugones,Esteban Piacenza ,,,,,40,,3,2,1,,379,179,185000
2455,,,Córdoba,Cerro De Las Rosas,SPILIMBERGO 5000,,,,,,,3,3,,,180,150,180000
2456,,,Córdoba,Tablada Park,batle planas 2700,,,,,,,3,3,,,130,128,205000
2457,Casa,,Pdo. de Santa Maria,Potrero De Garay,Av. Costanera S/N - Potrero de Garay ,,,,,,,2,1,,,923,64,135000
2458,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,3,2,1,,180,103,130000
2459,Casa,,Pdo. de Punilla,Villa Carlos Paz,Los Algarrobos 100 - ,,,,,,,1,,,,599,56,38000
2460,,,Córdoba,Villa Allende Parque,,,,,,,,2,2,1,,300,95,90000
2461,Duplex,,Pdo. de Cordoba Capital,Cordoba,Chacras del Norte Duplex 3 dorm ,,,,,,,3,2,,,180,170,169900
2462,Triplex,,Pdo. de Colon,La Calera,Juana Manso ,,,,,,,2,1,,,85,70,41237
2463,Casa,,Pdo. de Calamuchita,Villa Rumipal,PABLO N. WAGNER 100,,,,,,,,,,,6.000,289,415000
2464,,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Celso Barrios al 3600 ,,,,,,1,2,2,1,,180,95,115000
2465,,,Pdo. de Punilla,Punilla,,,,,,,,3,2,1,,1.000,150,180000
2466,,,Córdoba,Jardin Claret,"de los emilianos 0, 19° piso",,,,,2,,4,4,,,526,330,460000
2467,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,3,2,1,,222,150,160000
2468,,,Córdoba,Villa Allende Parque,,,,,,,,3,1,2,,191,115,78000
2469,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,2,2,2,,320,120,153000
2470,Casa,,Pdo. de Santa Maria,Potrero De Garay,Av. Costanera S/N - Potrero de Garay ,,,,,,,2,1,,,400,64,95000
2471,Casa,,Pdo. de Santa Maria,Potrero De Garay,Av. Costanera S/N - Potrero de Garay ,,,,,,,2,1,,,830,64,115000
2472,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,3,3,3,,1.600,600,650000
2473,,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,2,2,2,,235,110,130000
2474,Casa,,Pdo. de Colon,Villa Allende,Sierra de Masa 242 ,,,,,,,4,,,,640,300,360000
2475,,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Celso Barrios al 3600 ,,,,,,1,3,2,1,,180,110,120000
2476,,,Pdo. de Punilla,Punilla,,,,,,,,2,2,2,,2.000,150,150000
2477,Casa,,Córdoba,Villa Rivera Indarte,Ricardo Rojas 8300 ,,,,,,,4,3,,,1.036,400,229000
2478,,,Córdoba,Cerro De Las Rosas,VICTORINO RODRIGUEZ al 1400 ,,,,,,1,3,3,2,,228,160,160000
2479,,,Pdo. de Calamuchita,La Cumbrecita,La Cumbrecita ,,,,,,,12,10,,,1.768,321,398000
2480,Casa,,Córdoba,Las Palmas,Diego Cala 370 - Pasaje Privado ,,,,,,,2,2,,,250,125,63900
2481,Casa,,Pdo. de Cordoba Capital,Cordoba,CELSO BARRIOS 3500,,,,,,,3,2,3,,360,200,335000
2482,Casa,,Córdoba,Bella Vista,Nogal 200,,,,,10,2,3,3,2,,20,180,
2483,Casa,,Pdo. de San Javier,Villa De Las Rosas,RUTA 14 KM 127 ,,,,,9,,10,5,,,6.005,325,225000
2484,Cabana,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2485,Casa,,Pdo. de Calamuchita,Las Bajadas,,,,,,,,,,,,,,
2486,Chalet,,Pdo. de Punilla,Bialet Masse,,,,,,,1,1,1,1,,750,60,130000
2487,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2488,Casa,,Pdo. de Punilla,Tanti,Baden Powel 100 ,,,,,,,1,1,,,860,90,55000
2489,,,Córdoba,Paso De Los Andes,Pasaje Félix Aguilar al 1500 ,,,,,10,,2,1,1,,3.150,148,138000
2490,,,Córdoba,Urca,Mestre  al 3900 ,,,,,,,3,3,2,,180,155,200000
2491,Casa,,Córdoba,General Bustos,Av. Juan B. Justo 2500 ,,,,,47,,4,2,,,371,348,130000
2492,,,Córdoba,Cañuelas,Country Cañuelas ,,,,,,1,3,3,1,,1.500,500,890000
2493,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
2494,Casa,,Pdo. de Santa Maria,Potrero De Garay,Av. Costanera S/N - Potrero de Garay ,,,,,,,2,1,,,805,64,115000
2495,Casa,,Pdo. de Punilla,Villa Carlos Paz,Los Plátanos 100 ,,,,,,,6,4,,,477,200,120000
2496,Casa,,Pdo. de Santa Maria,Potrero De Garay,Av. Costanera S/N - Potrero de Garay ,,,,,,,2,1,,,976,90,150000
2497,Casa,,Pdo. de Cordoba Capital,Cordoba,Amp. VICOR ,,,,,,,2,1,,,250,50,25773
2498,Casa,,Córdoba,Alto Palermo,PEDRO DE ANGELIS 2100 ,,,,,,,5,4,,,200,232,175000
2499,Casa,,Pdo. de Ischilin,Dean Funes,Av. Argentina 78 - DEAN FUNES - CBA ,,,,,,,3,1,,,210,100,34793
2500,Casa,,Pdo. de Colon,Villa Allende,Country SAN ISIDRO - VILLA ALLENDE ,,,,,,,4,2,,,1.017,360,398000
2501,Casa,,Pdo. de Punilla,Villa Carlos Paz,ROMA 2540 ,,,,,,,4,3,,,500,210,190000
2502,,,Córdoba,Cerro De Las Rosas,MALBRAN Y GIGENA ,,,,,,,3,2,2,,320,172,270000
2503,Casa,,Córdoba,Aeronautico,Fuerza Aerea Arg 4500,,,,,,,3,1,,,744,243,175000
2504,,,Córdoba,Colinas De Vélez Sarsfield,Corro 2000,,,,,45,,3,2,,,250,121,115000
2505,Casa,,Córdoba,Marques De Sobremonte,OPORTUNIDAD EN EL MARQUÉS ,,,,,,,3,1,,,304,140,90000
2506,Casa,,Córdoba,Bialet Masse,Calmayo 2049 ,,,,,,,6,2,,,251,250,142000
2507,Casa,,Córdoba,Villa Cabrera,Pasaje Italia 2800 ,,,,,,,4,2,,,220,210,167000
2508,Casa,,Córdoba,Los Olmos,calle Ancona ,,,,,,1,3,2,1,,270,140,115000
2509,Casa,,Pdo. de Cordoba Capital,Cordoba,Paso de los ande casi Bv. San Juan ,,,,,59,1,3,2,,,321,141,130000
2510,Casa,,Pdo. de Punilla,Tanti,San Luis 400 ,,,,,,,2,1,,,1.000,98,63000
2511,Casa,,Córdoba,San Salvador,Dean Funes 3900 ,,,,,,,4,2,,,270,196,187000
2512,Casa,,Pdo. de Colon,Colonia Tirolesa,NAVARRO 103 ,,,,,15,,4,2,1,,447,210,105000
2513,Casa,,Pdo. de Punilla,Villa Giardino,"VILLA GIARDINO, PALO AMARILLO 100 ",,,,,,,1,2,,,900,70,55000
2514,,,Unquillo,Corral De Barrancas,Santa Fe al 1900 ,,,,,20,2,2,2,,,900,160,68700
2515,Casa,,Pdo. de Colon,El Manzano,"El Manzano, Agua de Oro ",,,,,,,3,2,,,2.065,240,185000
2516,,,Unquillo,Las Corzuelas,Las Corzuelas ,,,,,,,3,3,1,,1.200,160,160000
2517,Casa,,Pdo. de Colon,La Granja,,,,,,,,,,,,4.700,310,
2518,Duplex,,Córdoba,Jardin,Duplex B Jardin Housingleonismo Argentino 700,,,,,15,2,2,2,1,,100,100,135000
2519,Casa,,Córdoba,Residencial Sud,,,,,,,,2,,,,,,
2520,Casa,,Pdo. de Colon,Jesus Maria,,,,,,,,4,,,,,,
2521,,,Pdo. de Cordoba Capital,Cordoba,"Córdoba Esq. 25 de Mayo 0, 87 10° piso",,,,,1,,2,1,,,,,92783
2522,Casa,,Córdoba,Valle Cercano,,,,,,8,2,3,,2,,250,170,120000
2523,Casa,,Pdo. de Colon,Ascochinga,,,,,,,,,,,,,,
2524,Casa,,Córdoba,Juniors,Alejandro Carbo 1500,,,,,40,2,3,,1,,270,200,
2525,,,Córdoba,Colon,Toledo y Malagüeño ,,,,,47,1,3,1,,,170,64,57000
2526,Casa,,Córdoba,Paso De Los Andes,Felix Aguilar 1500,,,,,5,,2,2,1,,180,150,
2527,Casa,,Córdoba,Residencial Chateau Carreras,Tablada 6500,,,,,,2,4,3,3,,363,209,
2528,Casa,,Pdo. de Totoral,Sinsacate,,,,,,9,,3,3,,,5.100,320,
2529,Casa,,Pdo. de Santa Maria,Alta Gracia,,,,,,,,,,,,,,
2530,Casa,,Pdo. de Punilla,Capilla Del Monte,9 de julio 200,,,,,50,1,2,1,3,,300,60,67000
2531,Casa,,Countries y Barrios Cerrados Cordoba Capital,Valle Escondido,Republica De China 0,,,,,0,2,2,,2,,200,140,
2532,Casa,,Córdoba,Villa Argentina,"Junin 4050, Cordoba 0",,,,,20,1,3,,8,,500,390,300000
2533,Casa,,Córdoba,Los Boulevares,Los Catalanes ,,,,,,,1,,,,35,25,18000
2534,Casa,,Córdoba,Alto Alberdi,Monseñor De Andrea 200,,,,,40,1,4,,1,,351,204,
2535,Casa,,Countries y Barrios Cerrados Cordoba Capital,Fincas Del Sur,Fincas Del Sur 100,,,,,10,2,3,,2,,2.300,2.300,
2536,Casa,,Pdo. de Colon,Ascochinga,,,,,,,,,,,,,,
2537,,,Córdoba,Granja De Funes,Miguel Arrambide 6100,,,,,15,,3,2,,,,,185000
2538,,,Pdo. de Cordoba Capital,Cordoba,"0000 0, 000° piso",,,,,6,,3,2,,,,,290000
2539,,,Pdo. de Cordoba Capital,Cordoba,FRANCISCO TAMBURINI 6900,,,,,40,,2,1,,,220,85,48969
2540,,,Pdo. de Cordoba Capital,Cordoba,La Posta 3900,,,,,38,,3,2,,,,,146000
2541,,,Pdo. de Cordoba Capital,Cordoba,"L 15 mza 125 0, 125° piso",,,,,8,,3,1,,,,,150000
2542,,,Pdo. de Cordoba Capital,Cordoba,Bv. Italia 0,,,,,6,,3,3,,,,,126288
2543,Casa,,Córdoba,Parque San Vicente,Ramón Gil Barros 1300 ,,,,,,,4,4,,,400,340,239900
2544,,,Pdo. de Cordoba Capital,Cordoba,J. Maria Ampere 7500,,,,,13,,3,2,,,,,249000
2545,,,Pdo. de Cordoba Capital,Cordoba,Gob Josè Esteban Bustos 800,,,,,20,,4,4,,,,,255000
2546,,,Pdo. de Cordoba Capital,Cordoba,ROQUE FERREYRA 1000,,,,,40,,4,,,,,,260000
2547,,,Córdoba,Cerro De Las Rosas,"Candonga 2200, 5009° piso",,,,,29,,3,3,,,,,250000
2548,,,Pdo. de Cordoba Capital,Cordoba,CORTEJARENA 4300,,,,,,,3,2,,,,,190000
2549,,,Pdo. de Cordoba Capital,Cordoba,juan sebastian bache 1400,,,,,20,,3,2,,,,,400000
2550,,,Pdo. de Cordoba Capital,Villa Allende,La Paloma 100,,,,,15,,3,4,,,,,395000
2551,,,Pdo. de Cordoba Capital,Cordoba,Juan Planas 2300,,,,,40,,3,3,,,,,185000
2552,,,Pdo. de Cordoba Capital,Cordoba,"MOLINO DE TORRES 0, 7° piso",,,,,12,,3,4,,,,,650000
2553,,,Pdo. de Cordoba Capital,Cordoba,JOSE AGUSTI 7200,,,,,20,,3,4,,,,,350000
2554,,,Pdo. de Cordoba Capital,Cordoba,Mocovies 7400,,,,,30,,2,1,,,,,140000
2555,,,Pdo. de Cordoba Capital,Cordoba,Gines Garcia 4000,,,,,16,,5,3,,,411,330,320000
2556,,,Pdo. de Cordoba Capital,Cordoba,Av. Pueyrredón 1100,,,,,50,,,1,,,,,215000
2557,Casa,,Córdoba,Rosedal ,Esmeralda Esq. Padre Lozano 2600,,,,,40,1,2,1,1,,338,130,
2558,,,Pdo. de Cordoba Capital,Cordoba,Av. Republica de China 0,,,,,,,3,3,,,,,97190
2559,,,Pdo. de Cordoba Capital,Cordoba,"Divino Maestro 8200, PH 5° piso",,,,,8,,3,2,,,,,170000
2560,,,Pdo. de Cordoba Capital,Cordoba,"00 0, Mza 35 Lot° piso",,,,,14,,3,3,,,,,380000
2561,,,Pdo. de Cordoba Capital,Cordoba,LOTE 0,,,,,18,,3,4,,,,,495000
2562,Duplex,,Córdoba,Jardin,Rafael Sanzio 782 ,,,,,,,3,3,,,250,105,95000
2563,Casa,,Córdoba,Villa Rivera Indarte,Bodereau 8600,,,,,,2,3,2,1,,220,120,
2564,,,Pdo. de Cordoba Capital,Cordoba,LOTE 0,,,,,2,,4,4,,,996,380,450000
2565,,,Pdo. de Cordoba Capital,Cordoba,Entre Rios 400,,,,,,,10,7,,,,,168000
2566,,,Pdo. de Cordoba Capital,Cordoba,"JUANA AZURDUY  ESQ.  AZPEITIA 0, 0000° piso",,,,,30,,3,3,,,,,130000
2567,,,Pdo. de Cordoba Capital,Cordoba,"Av. Republica China 1200, 02 17° piso",,,,,,,3,4,,,,,590000
2568,,,Pdo. de Colon,Valle Del Sol,"Ruta 17 100, 10 6° piso",,,,,,,2,1,,,,,74742
2569,,,Pdo. de Cordoba Capital,Cordoba,"MOLINO DE TORRES 1100, xx xx° piso",,,,,13,,3,4,,,,,700000
2570,,,Pdo. de Cordoba Capital,Cordoba,Mzna 56 L5 0,,,,,6,,4,5,,,,,800000
2571,,,Pdo. de Cordoba Capital,Cordoba,0 0,,,,,,,,,,,,,130000
2572,,,Pdo. de Cordoba Capital,Cordoba,DEL ATARDECER 0,,,,,8,,3,4,,,,,270000
2573,Casa,,Córdoba,Villa Belgrano,Cavendish 5700,,,,,8,1,5,5,3,,1.250,490,
2574,Triplex,,Pdo. de Calamuchita,La Calera,Ejercito Argentino 500,,,,,,3,3,3,2,,,156,
2575,Duplex,,Córdoba,Jardin,Rafael Sanzio 790 ,,,,,,,3,3,,,250,105,95000
2576,Casa,,Córdoba,Marques De Sobremonte,pedro  olmedo 1099 Marques de Sobremonte ,,,,,,,2,1,,,400,120,69900
2577,Casa,,Pdo. de Colon,Rio Ceballos,San Martin 6200 ,,,,,,,12,5,,,1.600,393,108247
2578,,,Córdoba,Cofico,General Bustos 700,,,,,23,,3,2,,,,,240000
2579,,,Pdo. de Cordoba Capital,Cordoba,"Barrio VILLA  LA CATALINA 0, 25° piso",,,,,,,2,2,,,,,120000
2580,Casa,,Pdo. de Punilla,Tanti,Begrano 460 ,,,,,,,3,2,,,690,152,75000
2581,Casa,,Pdo. de Calamuchita,Los Reartes,San Pedro 1920 ,,,,,,,2,2,,,525,162,98000
2582,,,Pdo. de Cordoba Capital,Cordoba,Andrés María Ampere 7400,,,,,12,,4,4,,,,,350000
2583,Duplex,,Córdoba,Residencial Chateau Carreras,Igualdad 5900,,,,,,2,2,2,1,,120,106,
2584,,,Córdoba,Padre Claret,Cerro Claret-Marcelino Tissera 4800,,,,,9,,3,2,,,,,220000
2585,Casa,,Pdo. de Punilla,Capilla Del Monte,Padre Ferreyra al 100 ,,,,,,,2,1,,,569,75,69000
2586,Casa,,Córdoba,Alto Alberdi,Fructuoso Rivera 2600,,,,,15,2,3,2,3,,270,216,
2587,Casa,,Córdoba,Jardin,Bº Nuevo  Jardín ,,,,,,,3,2,,,180,175,138900
2588,,,Córdoba,Arguello,Pablo Buitrago 100,,,,,,,3,2,,,,,150000
2589,Casa,,Córdoba,Maipu Seccion 1,Barcelona 2200,,,,,,2,,,,,10,10,
2590,Casa,,Córdoba,La Salle,Pablo Ehrlich 8148 ,,,,,34,,3,1,,,460,100,149000
2591,,,Córdoba,San Carlos Iii,"Huerta Grande 3100, 0 0° piso",,,,,28,,3,2,,,457,101,135000
2592,Casa,,Pdo. de Colon,Rio Ceballos,Rio Ceballos Calle Rioja 61 Cordoba ,,,,,,,5,3,,,343,191,135000
2593,Casa,,Pdo. de Santa Maria,San Nicolas,Los Principios entre 12 de Octubre y Joaquin Caste ,,,,,,,2,2,,,400,115,75000
2594,,,Pdo. de Cordoba Capital,Cordoba,TAMBURINI 6900,,,,,15,,2,1,,,,,48969
2595,Casa,,Córdoba,San Salvador,Bº San Salvador ,,,,,,,3,2,,,362,240,198900
2596,Casa,,Córdoba,Rosedal ,Diamante 2600,,,,,42,1,2,1,1,,250,83,
2597,,,Pdo. de Cordoba Capital,Cordoba,ZORZAL 300,,,,,35,,4,2,,,,,195000
2598,Casa,,Córdoba,Inaudi,Meisner 5705-Inaudi ,,,,,36,1,4,1,1,,250,160,75500
2599,Casa,,Córdoba,El Refugio,Padre Alberione 6500 ,,,,,21,,3,4,,,650,240,224900
2600,Casa,,Pdo. de Cruz Del Eje,Agua De Crespin,3 Bis E/ 518 Y 500,,,,,39,1,7,3,,,350,240,240000
2601,Casa,,Córdoba,General Pueyrredon,Suipacha 996 ,,,,,45,1,3,2,,,160,155,115000
2602,,,Pdo. de Cordoba Capital,Cordoba,Achira 9400,,,,,,,3,2,,,,,159000
2603,Casa,,Córdoba,Asociación de Trabajadores del Estado,Peteroa 200,,,,,,,2,1,,,250,148,
2604,Casa,,Pdo. de Punilla,Capilla Del Monte,French esquina Los Molles 0 ,,,,,,,8,5,,,1.200,263,149000
2605,,,Pdo. de Cordoba Capital,Villa Allende,00 0,,,,,,,2,1,,,,,265000
2606,Casa,,Pdo. de Colon,Mendiolaza,G. Bobadilla ,,,,,16,,2,1,,,630,80,99900
2607,Casa,,Pdo. de Punilla,Villa Carlos Paz,Rio de Janeiro 34 ,,,,,,,5,,,,529,529,189999
2608,Casa,,Córdoba,Residencial Sud,Rio Gallegos 1657 ,,,,,,,3,2,,,250,94,49900
2609,,,Pdo. de Cordoba Capital,Cordoba,MZA 237 0,,,,,4,,2,2,,,,,135000
2610,Casa,,Countries y Barrios Cerrados Cordoba Capital,El Bosque,El Bosque 100,,,,,10,2,3,3,2,,2.300,580,
2611,Casa,,Córdoba,Providencia,neuquen 1126 ,,,,,,,3,3,,,271,345,85000
2612,Duplex,,Pdo. de Punilla,Villa Carlos Paz,Autopista Cordoba - Carlos Paz 100,,,,,,2,3,3,,,200,200,
2613,Casa,,Córdoba,Villa Paez,Pedro Chutro 1330 ,,,,,,,2,1,,,138,89,25773
2614,Casa,,Córdoba,Santa Isabel,Cumbre del Perchel ,,,,,,,2,2,,,270,157,45000
2615,,,Pdo. de Cordoba Capital,Cordoba,Juan Neper esquina Blas Pascal 0,,,,,40,,2,3,,,,,350000
2616,Casa,,Córdoba,Las Margaritas,ERNESTO SONEIRA 2692 ,,,,,,,2,1,,,208,140,68000
2617,,,Pdo. de Cordoba Capital,Cordoba,,,,,,35,,5,4,,,,,380000
2618,Casa,,Pdo. de Punilla,Villa Giardino,Villa Giardino ,,,,,,,10,15,,,20.886,952,449900
2619,Duplex,,Córdoba,Los Platanos,,,,,,39,,4,2,,,250,180,86340
2620,Casa,,Pdo. de Santa Maria,Villa Ciudad De America,Las lilas S/N ,,,,,,2,3,2,2,,1.800,211,159900
2621,,,Pdo. de Cordoba Capital,Cordoba,"FRANCISCO LUNA Y GANDHI 0, 6 CASA 5° piso",,,,,10,,2,1,,,,,99000
2622,,,Córdoba,Villa Warcalde,warcalde-Cinco Lomas 100,,,,,8,,3,3,,,,,
2623,Casa,,Pdo. de Santa Maria,Malagueño,Country Las Cañitas ,,,,,,,2,1,,,580,70,127800
2624,Casa,,Pdo. de Calamuchita,Santa Rosa De Calamuchita,Dalmagro S/N ,,,,,,,1,,,,490,100,85000
2625,,,Córdoba,Cerro De Las Rosas,Rafael Nuñez 5200,,,,,17,,3,3,,,,,
2626,Casa,,Córdoba,Alto Alberdi,Luis De Azpeitia 2800,,,,,,1,3,2,2,,250,150,
2627,Casa,,Córdoba,Colinas De Vélez Sarsfield,Colinas de V. Sarsfield ,,,,,49,1,3,2,1,,286,180,129900
2628,Casa,,Córdoba,Suarez,Bº Suarez ,,,,,,,3,2,,,140,162,37371
2629,,,Córdoba,Las Flores,MARIA CURIE 2900,,,,,18,,2,1,,,225,75,48969
2630,Casa,,Pdo. de Colon,Unquillo,Unquillo ,,,,,,,3,2,,,750,170,89900
2631,,,Pdo. de Colon,Unquillo,CORRAL DE BARRANCAS 100,,,,,,,1,1,,,,,
2632,Casa,,Córdoba,Centro America,Sofía Bozán 2712 CENTRO AMERICA ,,,,,30,1,2,1,2,,250,115,69900
2633,Casa,,Córdoba,Lamadrid,Francisco del Carrillo 3810 ,,,,,,,2,1,,,250,135,49990
2634,Casa,,Pdo. de Punilla,Bialet Masse,Frondizi S/N ,,,,,,,4,,,,493,227,89900
2635,Casa,,Pdo. de Colon,Unquillo,Barrio Corral de Barrancas Lote 8 Mz 75 ,,,,,,,4,3,,,5.000,300,195000
2636,Casa,,Pdo. de Punilla,Huerta Grande,Huerta Grande ,,,,,,,10,4,,,710,245,168900
2637,Casa,,Córdoba,Jose Ignacio Diaz Se,Juan del Risco Alvarado 3411 ,,,,,,,2,,,,130,65,19329
2638,Casa,,Córdoba,Centro,La Paya 2 100,,,,,,2,3,2,1,,130,125,
2639,Casa,,Córdoba,Residencial Velez  Sarsfield,Tenerife 3434 ,,,,,,2,3,2,,,300,225,174000
2640,Casa,,Córdoba,Escobar,,,,,,,,3,1,,,293,144,139000
2641,Casa,,Córdoba,El Trebol,El Trebol ,,,,,,,4,4,,,325,165,139900
2642,Casa,,Córdoba,Teniente Benjamin Matienzo,Reconquista esq Maria Curie ,,,,,29,2,4,3,,,401,219,109000
2643,Casa,,Pdo. de Santa Maria,Villa Anisacate,Dique Chico ,,,,,7,,5,2,,,1.400,220,149000
2644,Casa,,Córdoba,Villa Cabrera,Monseñor Pablo Cabrera 1867 ,,,,,32,2,6,5,,,316,216,149900
2645,Casa,,Córdoba,Ameghino Sud,San Cayetano 3475 ,,,,,,,2,,,,250,250,48711
2646,Casa,,Pdo. de Santa Maria,Potrero De Garay,Potrero de Garay ,,,,,,,6,3,,,1.000,200,199000
2647,Casa,,Pdo. de Punilla,Villa Giardino,Quimpe 512 ,,,,,,,4,3,,,1.065,420,139900
2648,Casa,,Córdoba,Alto Alberdi,Almte Guillermo Brown 695 ,,,,,,,3,1,,,220,200,82000
2649,Casa,,Córdoba,Residencial San Roque,Felix de Zuniga ,,,,,,,3,1,,,500,89,39900
2650,Casa,,Pdo. de Punilla,Villa Carlos Paz,Vivaldi 100 ,,,,,,,5,5,,,1.114,550,460000
2651,Casa,,Córdoba,Colon,Andalucia 1991 ,,,,,,,3,1,,,300,184,99000
2652,Casa,,Córdoba,Empalme,Ramos Mejía 1802 Bº Empalme ,,,,,,,3,2,,,281,225,140000
2653,Casa,,Córdoba,Lamadrid,Santiago Moritan 3700,,,,,,1,3,2,3,,408,189,
2654,Casa,,Pdo. de Colon,Rio Ceballos,Los Nonos S/N ,,,,,12,,3,1,,,900,163,55154
2655,Casa,,Pdo. de Punilla,Villa Carlos Paz,Tagore 200 ,,,,,,,5,5,,,2.700,950,1700000
2656,Casa,,Córdoba,Villa Rivera Indarte,Rincon de luna 8725 ,,,,,,,4,3,,,500,240,180000
2657,Casa,,Pdo. de Colon,Rio Ceballos,Ruta E 53 ,,,,,1,2,1,2,,,500,120,135000
